,ds,yhat
787,2020-04-21 19:00:00,74.06178979452801
788,2020-04-21 20:00:00,57.695738110425005
789,2020-04-21 21:00:00,49.644816342514794
790,2020-04-21 22:00:00,44.47924652046345
791,2020-04-21 23:00:00,36.350792819363434
792,2020-04-22 00:00:00,24.17746441224871
793,2020-04-22 01:00:00,12.166725195821506
794,2020-04-22 02:00:00,5.857386728720996
795,2020-04-22 03:00:00,7.7995749196058455
796,2020-04-22 04:00:00,16.697531376898077
797,2020-04-22 05:00:00,29.987166489763965
798,2020-04-22 06:00:00,46.490816702425406
799,2020-04-22 07:00:00,66.25948836654864
800,2020-04-22 08:00:00,88.20327100071856
801,2020-04-22 09:00:00,108.7533347733905
802,2020-04-22 10:00:00,123.71805510039813
803,2020-04-22 11:00:00,131.81843313299453
804,2020-04-22 12:00:00,136.08629793005215
805,2020-04-22 13:00:00,141.05240498153677
806,2020-04-22 14:00:00,147.92132120998747
807,2020-04-22 15:00:00,152.44644524639403
808,2020-04-22 16:00:00,147.89433891961545
809,2020-04-22 17:00:00,131.1647256801917
810,2020-04-22 18:00:00,106.28725671070698
811,2020-04-22 19:00:00,82.04954064219
812,2020-04-22 20:00:00,65.5575263515252
813,2020-04-22 21:00:00,57.28464270419795
814,2020-04-22 22:00:00,51.80787357290798
815,2020-04-22 23:00:00,43.28726841606601
816,2020-04-23 00:00:00,30.650496791219645
817,2020-04-23 01:00:00,18.115889921380216
818,2020-04-23 02:00:00,11.234148054792428
819,2020-04-23 03:00:00,12.568106800346207
820,2020-04-23 04:00:00,20.83532618116876
821,2020-04-23 05:00:00,33.48542248147509
822,2020-04-23 06:00:00,49.35459846168566
823,2020-04-23 07:00:00,68.50765752233507
824,2020-04-23 08:00:00,89.86818788057425
825,2020-04-23 09:00:00,109.88033481097861
826,2020-04-23 10:00:00,124.36470699656135
827,2020-04-23 11:00:00,132.0535888948414
828,2020-04-23 12:00:00,135.98894783190292
829,2020-04-23 13:00:00,140.7103533011145
830,2020-04-23 14:00:00,147.42970117092614
831,2020-04-23 15:00:00,151.86622859704042
832,2020-04-23 16:00:00,147.3303243191526
833,2020-04-23 17:00:00,130.72383849227492
834,2020-04-23 18:00:00,106.07664757091818
835,2020-04-23 19:00:00,82.17464461545602
836,2020-04-23 20:00:00,66.12011054464831
837,2020-04-23 21:00:00,58.38087058726739
838,2020-04-23 22:00:00,53.52641422872737
839,2020-04-23 23:00:00,45.70747857885979
840,2020-04-24 00:00:00,33.8407027623869
841,2020-04-24 01:00:00,22.13179531921307
842,2020-04-24 02:00:00,16.117391895670472
843,2020-04-24 03:00:00,18.34499459134053
844,2020-04-24 04:00:00,27.515754584595882
845,2020-04-24 05:00:00,41.06201570859882
846,2020-04-24 06:00:00,57.80207189091176
847,2020-04-24 07:00:00,77.7824211595354
848,2020-04-24 08:00:00,99.90819920937264
849,2020-04-24 09:00:00,120.60520736971323
850,2020-04-24 10:00:00,135.67607769824338
851,2020-04-24 11:00:00,143.83574372800828
852,2020-04-24 12:00:00,148.1097021768262
853,2020-04-24 13:00:00,153.02217971213665
854,2020-04-24 14:00:00,159.77109417450546
855,2020-04-24 15:00:00,164.0632928440781
856,2020-04-24 16:00:00,159.19856938587628
857,2020-04-24 17:00:00,142.07016075515514
858,2020-04-24 18:00:00,116.70147695967526
859,2020-04-24 19:00:00,91.8742316724578
860,2020-04-24 20:00:00,74.6889271472818
861,2020-04-24 21:00:00,65.61409592743279
862,2020-04-24 22:00:00,59.222476260379416
863,2020-04-24 23:00:00,49.670620070866896
864,2020-04-25 00:00:00,35.88354045676405
865,2020-04-25 01:00:00,22.07784041729638
866,2020-04-25 02:00:00,13.80350021763055
867,2020-04-25 03:00:00,13.623715275788818
868,2020-04-25 04:00:00,20.257547115498078
869,2020-04-25 05:00:00,31.15730634564239
870,2020-04-25 06:00:00,45.16312224684302
871,2020-04-25 07:00:00,62.344983686670105
872,2020-04-25 08:00:00,81.63293668506705
873,2020-04-25 09:00:00,99.47885611437042
874,2020-04-25 10:00:00,111.71233717551002
875,2020-04-25 11:00:00,117.07587829418411
876,2020-04-25 12:00:00,118.62284408040134
877,2020-04-25 13:00:00,120.90532595229084
878,2020-04-25 14:00:00,125.14879339547349
879,2020-04-25 15:00:00,127.08702212431706
880,2020-04-25 16:00:00,120.04580446559339
881,2020-04-25 17:00:00,100.94314691568113
882,2020-04-25 18:00:00,73.82571135972329
883,2020-04-25 19:00:00,47.49667144431351
884,2020-04-25 20:00:00,29.075940882088688
885,2020-04-25 21:00:00,19.0491793256614
886,2020-04-25 22:00:00,12.003755618641847
887,2020-04-25 23:00:00,2.108169914795269
888,2020-04-26 00:00:00,0.0
889,2020-04-26 01:00:00,0.0
890,2020-04-26 02:00:00,0.0
891,2020-04-26 03:00:00,0.0
892,2020-04-26 04:00:00,0.0
893,2020-04-26 05:00:00,0.0
894,2020-04-26 06:00:00,4.259002710934183
895,2020-04-26 07:00:00,23.64888419973753
896,2020-04-26 08:00:00,45.4265053288096
897,2020-04-26 09:00:00,66.02563307902948
898,2020-04-26 10:00:00,81.25516799347011
899,2020-04-26 11:00:00,89.83453136011687
900,2020-04-26 12:00:00,94.79185923770319
901,2020-04-26 13:00:00,100.65211829447043
902,2020-04-26 14:00:00,108.61203356777439
903,2020-04-26 15:00:00,114.375311244406
904,2020-04-26 16:00:00,111.23665841966756
905,2020-04-26 17:00:00,96.08230124865432
906,2020-04-26 18:00:00,72.92675430967017
907,2020-04-26 19:00:00,50.54100888934823
908,2020-04-26 20:00:00,36.0130931975917
909,2020-04-26 21:00:00,29.797406312446363
910,2020-04-26 22:00:00,26.451001923074656
911,2020-04-26 23:00:00,20.113319704084702
912,2020-04-27 00:00:00,9.69097009109916
913,2020-04-27 01:00:00,0.0
914,2020-04-27 02:00:00,0.0
915,2020-04-27 03:00:00,0.0
916,2020-04-27 04:00:00,8.624924116333048
917,2020-04-27 05:00:00,23.33204737424692
918,2020-04-27 06:00:00,41.16733747634473
919,2020-04-27 07:00:00,62.178042622672976
920,2020-04-27 08:00:00,85.27158913630365
921,2020-04-27 09:00:00,106.8775418821131
922,2020-04-27 10:00:00,122.80368086344748
923,2020-04-27 11:00:00,131.77136379774217
924,2020-04-27 12:00:00,136.81366151745513
925,2020-04-27 13:00:00,142.46338205850014
926,2020-04-27 14:00:00,149.92787483071965
927,2020-04-27 15:00:00,154.92409962548555
928,2020-04-27 16:00:00,150.76246443391176
929,2020-04-27 17:00:00,134.34713583010046
930,2020-04-27 18:00:00,109.71257736906568
931,2020-04-27 19:00:00,85.65148662973436
932,2020-04-27 20:00:00,69.27508701208006
933,2020-04-27 21:00:00,61.06217943434208
934,2020-04-27 22:00:00,55.59513345781188
935,2020-04-27 23:00:00,47.03931923588201
936,2020-04-28 00:00:00,34.327589688276426
937,2020-04-28 01:00:00,21.68325691311049
938,2020-04-28 02:00:00,14.661742366785596
939,2020-04-28 03:00:00,15.830294635947567
940,2020-04-28 04:00:00,23.91053906676838
941,2020-04-28 05:00:00,36.35577967114977
942,2020-04-28 06:00:00,52.00550910855287
943,2020-04-28 07:00:00,70.9274123887403
944,2020-04-28 08:00:00,92.04755026230221
945,2020-04-28 09:00:00,111.81214010251787
946,2020-04-28 10:00:00,126.0434799696028
947,2020-04-28 11:00:00,133.47518721126747
948,2020-04-28 12:00:00,137.15023967944
949,2020-04-28 13:00:00,141.60893625908082
950,2020-04-28 14:00:00,148.06366854546712
951,2020-04-28 15:00:00,152.23398848422963
952,2020-04-28 16:00:00,147.4304756047759
953,2020-04-28 17:00:00,130.55510687778377
954,2020-04-28 18:00:00,105.63788354652964
955,2020-04-28 19:00:00,81.46488410914333
956,2020-04-28 20:00:00,65.13869775965988
957,2020-04-28 21:00:00,57.12764132634707
958,2020-04-28 22:00:00,52.0019368388144
959,2020-04-28 23:00:00,43.91334847178131
960,2020-04-29 00:00:00,31.779885399401607
961,2020-04-29 01:00:00,19.809011517701762
962,2020-04-29 02:00:00,13.539538384803052
963,2020-04-29 03:00:00,15.521591910260994
964,2020-04-29 04:00:00,24.459413702155842
965,2020-04-29 05:00:00,37.788914149704766
966,2020-04-29 06:00:00,54.33242969639408
967,2020-04-29 07:00:00,74.14096669515877
968,2020-04-29 08:00:00,96.12461466280811
969,2020-04-29 09:00:00,116.71454377110695
970,2020-04-29 10:00:00,131.71912943256328
971,2020-04-29 11:00:00,139.8593727996767
972,2020-04-29 12:00:00,144.167102931307
973,2020-04-29 13:00:00,149.17307531695545
974,2020-04-29 14:00:00,156.08185687985392
975,2020-04-29 15:00:00,160.60698091665859
976,2020-04-29 16:00:00,156.05487458975517
977,2020-04-29 17:00:00,139.3252613502068
978,2020-04-29 18:00:00,114.4477923806838
979,2020-04-29 19:00:00,90.21007631320442
980,2020-04-29 20:00:00,73.71806202163664
981,2020-04-29 21:00:00,65.44517837411503
982,2020-04-29 22:00:00,59.96840924317565
983,2020-04-29 23:00:00,51.4478040862686
984,2020-04-30 00:00:00,38.81103246132598
985,2020-04-30 01:00:00,26.27642559142241
986,2020-04-30 02:00:00,19.394683725384645
987,2020-04-30 03:00:00,20.72864247083956
988,2020-04-30 04:00:00,28.995861851436608
989,2020-04-30 05:00:00,41.64595815184331
990,2020-04-30 06:00:00,57.51513413208693
991,2020-04-30 07:00:00,76.66819319270395
992,2020-04-30 08:00:00,98.02872355086286
993,2020-04-30 09:00:00,118.0408704811801
994,2020-04-30 10:00:00,132.5252426672147
995,2020-04-30 11:00:00,140.21412456496512
996,2020-04-30 12:00:00,144.1494835021073
997,2020-04-30 13:00:00,148.8708889714035
998,2020-04-30 14:00:00,155.59023684116897
999,2020-04-30 15:00:00,160.02676426722223
1000,2020-04-30 16:00:00,155.49085998921328
1001,2020-04-30 17:00:00,138.8843741627036
1002,2020-04-30 18:00:00,114.23718324138443
1003,2020-04-30 19:00:00,90.33518028552183
1004,2020-04-30 20:00:00,74.28064621483018
1005,2020-04-30 21:00:00,66.54140625754339
1006,2020-04-30 22:00:00,61.68694989901907
1007,2020-04-30 23:00:00,53.86801424880875
1008,2020-05-01 00:00:00,42.00123843323205
1009,2020-05-01 01:00:00,30.292330989616353
1010,2020-05-01 02:00:00,24.277927565757757
1011,2020-05-01 03:00:00,26.50553026151291
1012,2020-05-01 04:00:00,35.67629025432328
1013,2020-05-01 05:00:00,49.22255137897711
1014,2020-05-01 06:00:00,65.96260756083049
1015,2020-05-01 07:00:00,85.94295682959758
1016,2020-05-01 08:00:00,108.06873487961698
1017,2020-05-01 09:00:00,128.7657430398685
1018,2020-05-01 10:00:00,143.83661336835053
1019,2020-05-01 11:00:00,151.99627939813615
1020,2020-05-01 12:00:00,156.2702378470309
1021,2020-05-01 13:00:00,161.1827153824218
1022,2020-05-01 14:00:00,167.93162984431368
1023,2020-05-01 15:00:00,172.2238285143705
1024,2020-05-01 16:00:00,167.35910505603755
1025,2020-05-01 17:00:00,150.23069642519613
1026,2020-05-01 18:00:00,124.86201262967612
1027,2020-05-01 19:00:00,100.03476734251728
1028,2020-05-01 20:00:00,82.84946281735462
1029,2020-05-01 21:00:00,73.77463159730914
1030,2020-05-01 22:00:00,67.38301193019323
1031,2020-05-01 23:00:00,57.8311557412011
1032,2020-05-02 00:00:00,44.04407612701022
1033,2020-05-02 01:00:00,30.23837608748579
1034,2020-05-02 02:00:00,21.964035887682208
1035,2020-05-02 03:00:00,21.784250946194838
1036,2020-05-02 04:00:00,28.41808278568235
1037,2020-05-02 05:00:00,39.31784201556237
1038,2020-05-02 06:00:00,53.32365791716514
1039,2020-05-02 07:00:00,70.50551935695516
1040,2020-05-02 08:00:00,89.79347235526791
1041,2020-05-02 09:00:00,107.63939178337283
1042,2020-05-02 10:00:00,119.87287284606495
1043,2020-05-02 11:00:00,125.23641396473826
1044,2020-05-02 12:00:00,126.78337975071152
1045,2020-05-02 13:00:00,129.06586162253046
1046,2020-05-02 14:00:00,133.30932906579432
1047,2020-05-02 15:00:00,135.24755779457243
1048,2020-05-02 16:00:00,128.20634013572237
1049,2020-05-02 17:00:00,109.10368258611433
1050,2020-05-02 18:00:00,81.98624703020103
1051,2020-05-02 19:00:00,55.65720711435708
1052,2020-05-02 20:00:00,37.23647655220166
1053,2020-05-02 21:00:00,27.209714995875252
1054,2020-05-02 22:00:00,20.16429128887882
1055,2020-05-02 23:00:00,10.268705584747352
1056,2020-05-03 00:00:00,0.0
1057,2020-05-03 01:00:00,0.0
1058,2020-05-03 02:00:00,0.0
1059,2020-05-03 03:00:00,0.0
1060,2020-05-03 04:00:00,0.0
1061,2020-05-03 05:00:00,0.0
1062,2020-05-03 06:00:00,12.419538381305102
1063,2020-05-03 07:00:00,31.809419869797495
1064,2020-05-03 08:00:00,53.587040999064655
1065,2020-05-03 09:00:00,74.18616874918797
1066,2020-05-03 10:00:00,89.41570366357288
1067,2020-05-03 11:00:00,97.99506703030254
1068,2020-05-03 12:00:00,102.95239490797255
1069,2020-05-03 13:00:00,108.81265396482655
1070,2020-05-03 14:00:00,116.772569237574
1071,2020-05-03 15:00:00,122.53584691440889
1072,2020-05-03 16:00:00,119.39719408986464
1073,2020-05-03 17:00:00,104.24283691873826
1074,2020-05-03 18:00:00,81.08728997972085
1075,2020-05-03 19:00:00,58.70154455946415
1076,2020-05-03 20:00:00,44.17362886753575
1077,2020-05-03 21:00:00,37.95794198219035
1078,2020-05-03 22:00:00,34.611537592870114
1079,2020-05-03 23:00:00,28.273855374318345
1080,2020-05-04 00:00:00,17.851505761241015
1081,2020-05-04 01:00:00,7.541548470488635
1082,2020-05-04 02:00:00,2.8734407065350354
1083,2020-05-04 03:00:00,6.389045326968571
1084,2020-05-04 04:00:00,16.78545978653878
1085,2020-05-04 05:00:00,31.492583044634415
1086,2020-05-04 06:00:00,49.327873146759934
1087,2020-05-04 07:00:00,70.33857829305042
1088,2020-05-04 08:00:00,93.43212480659543
1089,2020-05-04 09:00:00,115.03807755231247
1090,2020-05-04 10:00:00,130.96421653359502
1091,2020-05-04 11:00:00,139.93189946819865
1092,2020-05-04 12:00:00,144.9741971876635
1093,2020-05-04 13:00:00,150.6239177288398
1094,2020-05-04 14:00:00,158.0884105010826
1095,2020-05-04 15:00:00,163.08463529578256
1096,2020-05-04 16:00:00,158.92300010408175
1097,2020-05-04 17:00:00,142.50767150040963
1098,2020-05-04 18:00:00,117.87311303942602
1099,2020-05-04 19:00:00,93.81202229998554
1100,2020-05-04 20:00:00,77.43562268222396
1101,2020-05-04 21:00:00,69.22271510457996
1102,2020-05-04 22:00:00,63.75566912806592
1103,2020-05-04 23:00:00,55.199854906072716
1104,2020-05-05 00:00:00,42.488125358558754
1105,2020-05-05 01:00:00,29.84379258362172
1106,2020-05-05 02:00:00,22.82227803665267
1107,2020-05-05 03:00:00,23.99083030611947
1108,2020-05-05 04:00:00,32.07107473704269
1109,2020-05-05 05:00:00,44.51631534148143
1110,2020-05-05 06:00:00,60.16604477827205
1111,2020-05-05 07:00:00,79.08794805909365
1112,2020-05-05 08:00:00,100.20808593264155
1113,2020-05-05 09:00:00,119.97267577267377
1114,2020-05-05 10:00:00,134.2040156387743
1115,2020-05-05 11:00:00,141.63572288140676
1116,2020-05-05 12:00:00,145.31077534966158
1117,2020-05-05 13:00:00,149.76947192938832
1118,2020-05-05 14:00:00,156.22420421534395
1119,2020-05-05 15:00:00,160.39452415420982
1120,2020-05-05 16:00:00,155.59101127495396
1121,2020-05-05 17:00:00,138.71564254779508
1122,2020-05-05 18:00:00,113.7984192165037
1123,2020-05-05 19:00:00,89.62541977917945
1124,2020-05-05 20:00:00,73.2992334298129
1125,2020-05-05 21:00:00,65.28817699618685
1126,2020-05-05 22:00:00,60.162472508586475
1127,2020-05-05 23:00:00,52.07388414203744
1128,2020-05-06 00:00:00,39.940421069566376
1129,2020-05-06 01:00:00,27.96954718780634
1130,2020-05-06 02:00:00,21.70007405496385
1131,2020-05-06 03:00:00,23.682127580495838
1132,2020-05-06 04:00:00,32.61994937236593
1133,2020-05-06 05:00:00,45.94944981960814
1134,2020-05-06 06:00:00,62.49296536675011
1135,2020-05-06 07:00:00,82.30150236548307
1136,2020-05-06 08:00:00,104.28515033305335
1137,2020-05-06 09:00:00,124.87507944126666
1138,2020-05-06 10:00:00,139.8796651026784
1139,2020-05-06 11:00:00,148.01990846958572
1140,2020-05-06 12:00:00,152.32763860142688
1141,2020-05-06 13:00:00,157.33361098728398
1142,2020-05-06 14:00:00,164.24239255020586
1143,2020-05-06 15:00:00,168.7675165870916
1144,2020-05-06 16:00:00,164.21541025990086
1145,2020-05-06 17:00:00,147.48579702059513
1146,2020-05-06 18:00:00,122.60832805112031
1147,2020-05-06 19:00:00,98.37061198352863
1148,2020-05-06 20:00:00,81.87859769181696
1149,2020-05-06 21:00:00,73.60571404439415
1150,2020-05-06 22:00:00,68.1289449134752
1151,2020-05-06 23:00:00,59.60833975650834
1152,2020-05-07 00:00:00,46.97156813147443
1153,2020-05-07 01:00:00,34.43696126191952
1154,2020-05-07 02:00:00,27.555219395433255
1155,2020-05-07 03:00:00,28.889178140961477
1156,2020-05-07 04:00:00,37.156397521661674
1157,2020-05-07 05:00:00,49.80649382215392
1158,2020-05-07 06:00:00,65.6756698024296
1159,2020-05-07 07:00:00,84.82872886301388
1160,2020-05-07 08:00:00,106.18925922122035
1161,2020-05-07 09:00:00,126.20140615174361
1162,2020-05-07 10:00:00,140.6857783373141
1163,2020-05-07 11:00:00,148.37466023506732
1164,2020-05-07 12:00:00,152.31001917228724
1165,2020-05-07 13:00:00,157.0314246416649
1166,2020-05-07 14:00:00,163.7507725111231
1167,2020-05-07 15:00:00,168.1872999372821
1168,2020-05-07 16:00:00,163.6513956594723
1169,2020-05-07 17:00:00,147.04490983272024
1170,2020-05-07 18:00:00,122.39771891136975
1171,2020-05-07 19:00:00,98.49571595557512
1172,2020-05-07 20:00:00,82.44118188566343
1173,2020-05-07 21:00:00,74.70194192745734
1174,2020-05-07 22:00:00,69.84748556886763
1175,2020-05-07 23:00:00,62.028549919012335
1176,2020-05-08 00:00:00,50.16177410338358
